Mode,MinSup,MaxPer,PFItemCount,prepare_database,make_transaction,build_tree,upfp_growth,produce_pattern,max_pattern_length,potential_max_length,potential_pattern_count,size_tree
2.0,2.0,92681.90002368316,869.0,2.407457512000292,0.0,11.414128125999923,180.57534107299944,1304.1009658869998,8.0,16.0,1305657.0,718930.0
1.0,1024.0,23170.47500592079,370.0,2.412573775000056,0.0,8.823531410000214,6.037111334000656,1.4933160159998806,1.0,1.0,63.0,512746.0
1.0,1024.0,23170.47500592079,370.0,2.0547887239990814,0.0,9.775238522999643,2.899103798999932,0.3330634219983039,1.0,1.0,63.0,512746.0
1.0,1024.0,46340.95001184158,370.0,1.953306537001481,0.0,8.510670269000912,2.90299281300031,0.5264317000001029,1.0,1.0,63.0,512746.0
1.0,1024.0,46340.95001184158,370.0,1.9615028339994751,0.0,9.09353578399896,2.935198148999916,0.4693730079998204,1.0,1.0,63.0,512746.0
1.0,1024.0,92681.90002368316,370.0,1.9356810939989373,0.0,8.963951805999386,2.766595579998466,0.4734771429993998,1.0,1.0,63.0,512746.0
1.0,1024.0,92681.90002368316,370.0,1.9191698039994665,0.0,8.23273526399862,2.701098694000393,0.4530218840009183,1.0,1.0,63.0,512746.0
1.0,512.0,23170.47500592079,567.0,1.9883488209998177,0.0,10.490353058999972,5.033066893000068,0.9700458600000276,2.0,2.0,127.0,648671.0
1.0,512.0,23170.47500592079,567.0,1.940681643998687,0.0,10.289156574001026,5.082622578000155,0.4192255980015034,2.0,2.0,127.0,648671.0
1.0,512.0,46340.95001184158,567.0,2.016157934000148,0.0,10.507438272001307,6.007861635000154,0.419584560999283,2.0,2.0,127.0,648671.0
1.0,512.0,46340.95001184158,567.0,1.9211076550000143,0.0,10.358963714999843,4.966460678000658,0.4221609589985746,2.0,2.0,127.0,648671.0
1.0,512.0,92681.90002368316,567.0,1.996322155999224,0.0,10.534347594999415,5.817933389998871,0.4422053899997991,2.0,2.0,127.0,648671.0
1.0,512.0,92681.90002368316,567.0,2.0074288270006946,0.0,10.022655335998934,5.600887970000258,0.4229181620012241,2.0,2.0,127.0,648671.0
1.0,256.0,23170.47500592079,715.0,2.0858148240004084,0.0,11.857475983999391,8.829618777999713,0.5804294909994496,2.0,2.0,215.0,701720.0
1.0,256.0,23170.47500592079,715.0,2.0511831660005555,0.0,10.576570859999263,8.238736467999843,0.6091801120001037,2.0,2.0,216.0,701720.0
1.0,256.0,46340.95001184158,715.0,2.113278269000148,0.0,11.487283862001275,8.946401809000236,0.5676642500002345,2.0,2.0,213.0,701720.0
1.0,256.0,46340.95001184158,715.0,2.074023959001352,0.0,10.775016461000632,9.203401651000604,0.3836852080003154,2.0,3.0,216.0,701720.0
1.0,256.0,92681.90002368316,715.0,2.18391588600025,0.0,11.686683317999268,8.868213040001137,0.580738268999994,2.0,3.0,215.0,701720.0
1.0,256.0,92681.90002368316,715.0,2.005833680999785,0.0,10.69857737700113,8.725816377000228,0.656081561000974,2.0,3.0,216.0,701720.0
1.0,128.0,23170.47500592079,773.0,2.2145467619993724,0.0,11.475953576999018,12.920833383001082,0.8420423009993101,3.0,4.0,361.0,712493.0
1.0,128.0,23170.47500592079,773.0,2.104042027000105,0.0,11.518420313001116,13.531630595000024,0.7195227419997536,3.0,4.0,363.0,712493.0
1.0,128.0,46340.95001184158,773.0,2.121847226999307,0.0,10.894752755000807,14.213286816000618,1.0761532069991515,3.0,4.0,376.0,712493.0
1.0,128.0,46340.95001184158,773.0,2.3373806349991355,0.0,9.504550757999825,12.624952109999867,0.6508301650010253,3.0,4.0,391.0,712493.0
1.0,128.0,92681.90002368316,773.0,2.247300159000588,0.0,12.033666835999613,13.763196345000324,0.8672395490011695,3.0,4.0,374.0,712493.0
1.0,128.0,92681.90002368316,773.0,2.0806557500000054,0.0,11.434650592998878,14.470118381999782,0.8612218849993951,3.0,4.0,389.0,712493.0
1.0,64.0,23170.47500592079,824.0,2.3992882029997418,0.0,11.788668156999847,18.35197081499973,1.00180357499994,4.0,6.0,975.0,717342.0
1.0,64.0,23170.47500592079,824.0,2.3285076600004686,0.0,12.09131224399971,18.76925272900008,0.9861484649991326,4.0,6.0,942.0,717342.0
1.0,64.0,46340.95001184158,824.0,2.4297302670001955,0.0,12.279227906001324,17.654116486999555,1.4864871419995325,4.0,6.0,1097.0,717342.0
1.0,64.0,46340.95001184158,824.0,2.323164037999959,0.0,12.071454950999396,18.51823497199985,1.3686875669991423,4.0,6.0,1082.0,717342.0
1.0,64.0,92681.90002368316,824.0,2.362958241999877,0.0,11.558571861998644,18.318187966999176,2.489771269001721,4.0,6.0,1288.0,717342.0
1.0,64.0,92681.90002368316,824.0,2.348534059001395,0.0,11.39011753200066,18.23353332499937,2.139678980000099,4.0,6.0,1136.0,717342.0
1.0,32.0,23170.47500592079,850.0,2.403453077000222,0.0,12.060000474999924,21.50173497700007,103.42502922900007,5.0,7.0,2818.0,718572.0
1.0,32.0,23170.47500592079,850.0,2.400228079000044,0.0,11.806776353000032,21.12809463299982,3.000000106112566e-07,-1.0,-1.0,2886.0,718572.0
1.0,32.0,23170.47500592079,850.0,2.182475919999888,0.0,10.89791282599981,20.932893493999927,3.449999894655776e-07,-1.0,-1.0,2644.0,718572.0
1.0,32.0,46340.95001184158,850.0,2.5248924340003214,0.0,12.627615611999772,23.04538926299984,3.229997673770413e-07,-1.0,-1.0,4568.0,718572.0
1.0,32.0,46340.95001184158,850.0,2.598356416000115,0.0,11.37725684399993,21.32190003899996,3.2600019039819017e-07,-1.0,-1.0,4754.0,718572.0
1.0,32.0,92681.90002368316,850.0,2.376210303999869,0.0,11.94859136599962,21.632434362999906,4.209996404824778e-07,-1.0,-1.0,5613.0,718572.0
1.0,32.0,92681.90002368316,850.0,2.317053858000236,0.0,12.382491477000258,22.262766061999628,8.449997039861046e-07,-1.0,-1.0,5668.0,718572.0
1.0,16.0,23170.47500592079,861.0,2.2825269599998137,0.0,15.361200182000175,26.56861067399996,4.684196890999829,5.0,10.0,9266.0,718838.0
1.0,16.0,23170.47500592079,861.0,2.070534336000037,0.0,13.0134909100002,28.037663654000426,4.664814996000132,5.0,10.0,8935.0,718838.0
1.0,16.0,46340.95001184158,863.0,2.376534434000405,0.0,15.869802458000322,24.717679960999703,9.01331116099982,5.0,10.0,14243.0,718869.0
1.0,16.0,46340.95001184158,863.0,2.236811507999846,0.0,17.802430175000154,25.298832124,9.953714237999977,5.0,10.0,15116.0,718869.0
1.0,16.0,92681.90002368316,863.0,2.3260678379997444,0.0,15.736996692000048,29.206880964999986,16.39347935500018,5.0,10.0,18959.0,718869.0
1.0,16.0,92681.90002368316,863.0,2.325376752000011,0.0,15.774653355999815,28.826577700000144,16.359195478999936,5.0,10.0,18882.0,718869.0
1.0,8.0,23170.47500592079,862.0,2.358516337999845,0.0,14.055553894999775,35.65099264800028,3.7807650459999422,6.0,10.0,19340.0,718851.0
1.0,8.0,23170.47500592079,862.0,2.273914434999824,0.0,16.639636549999977,32.78648927799986,3.287797062000209,6.0,10.0,19238.0,718851.0
1.0,8.0,46340.95001184158,866.0,2.259483546999945,0.0,15.217497151000316,35.563863732999835,6.370496672999707,6.0,10.0,25545.0,718908.0
1.0,8.0,46340.95001184158,866.0,2.181138391999866,0.0,13.39016238999966,36.907729810999626,6.574033284000052,6.0,10.0,25447.0,718908.0
1.0,8.0,92681.90002368316,867.0,2.4470938729996305,0.0,16.582502220999686,36.32218711199994,11.904172843999731,6.0,10.0,33269.0,718919.0
1.0,8.0,92681.90002368316,867.0,2.298614222999732,0.0,17.953675242999907,35.80911682900023,11.140944780000154,6.0,10.0,32766.0,718919.0
1.0,4.0,23170.47500592079,862.0,2.3297382800001287,0.0,15.416427602000113,50.794137086999854,3.0269450010000583,7.0,11.0,38020.0,718851.0
1.0,4.0,23170.47500592079,862.0,2.3262688760000856,0.0,16.03188106000016,48.78334811800005,3.012911845999952,7.0,11.0,38056.0,718851.0
1.0,4.0,46340.95001184158,867.0,2.507504612000048,0.0,16.075333478000175,47.53203773700034,4.117757025000174,7.0,11.0,46136.0,718913.0
1.0,4.0,46340.95001184158,867.0,2.37166261900029,0.0,15.83490904700011,52.65379774899975,4.3629278749999685,7.0,11.0,46190.0,718913.0
1.0,4.0,92681.90002368316,869.0,2.3543195659999583,0.0,16.85772874000031,51.267409359999874,6.965970442000071,7.0,11.0,56307.0,718930.0
1.0,4.0,92681.90002368316,869.0,2.342772526999852,0.0,16.15946285300015,52.98062821600024,6.389510255999994,7.0,11.0,56346.0,718930.0
1.0,2.0,23170.47500592079,862.0,2.3545573780002087,0.0,14.087532001999987,69.70177656799979,2.214536371000122,8.0,11.0,64759.0,718851.0
1.0,2.0,23170.47500592079,862.0,2.2678836190002585,0.0,16.05132646500033,64.20572909800012,1.9212783809998653,8.0,11.0,64690.0,718851.0
1.0,2.0,46340.95001184158,867.0,2.367128583000067,0.0,16.447054206000303,68.04955567900015,2.446772129999772,8.0,11.0,86021.0,718913.0
1.0,2.0,46340.95001184158,867.0,2.13072045600029,0.0,13.02856824699984,72.63220893899961,2.475731574999827,8.0,11.0,85979.0,718913.0
1.0,2.0,92681.90002368316,869.0,2.2342506670001967,0.0,15.15283973700025,71.2020648319999,3.471477745999892,8.0,11.0,110846.0,718930.0
1.0,2.0,92681.90002368316,869.0,2.1439369830000032,0.0,15.213361781000003,74.64805852500012,3.78616105600031,8.0,11.0,110902.0,718930.0
1.0,32.0,23170.47500592079,850.0,3.865648735000832,0.0,20.17951562799953,26.69332413399934,3.590400075000616,5.0,8.0,3233.0,718572.0
1.0,32.0,23170.47500592079,850.0,2.408491950000098,0.0,18.60549873099989,21.239312646000144,1.3723514409994095,5.0,7.0,3003.0,718572.0
1.0,32.0,46340.95001184158,850.0,2.402410128000156,0.0,13.838387335999869,25.699406245999853,2.595972142000392,5.0,7.0,4961.0,718572.0
1.0,32.0,46340.95001184158,850.0,2.4194288690005123,0.0,14.110308204999455,22.748230352000064,2.804306402999828,5.0,8.0,4911.0,718572.0
1.0,32.0,92681.90002368316,850.0,2.5029297140008566,0.0,14.224500512000304,23.70773165599985,3.854310718000306,5.0,8.0,5096.0,718572.0
1.0,32.0,92681.90002368316,850.0,2.377935854000498,0.0,13.575937566999528,23.63840595399961,4.413939537999795,5.0,8.0,5732.0,718572.0
1.0,4096.0,23170.47500592079,25.0,2.138659287000337,0.0,1.8896340009996493,0.030548744999578,0.0455005590001746,1.0,1.0,8.0,5598.0
1.0,4096.0,23170.47500592079,25.0,1.6535039299997152,0.0,1.9412530730005528,0.0292867520001891,0.0586509869999645,1.0,1.0,8.0,5598.0
1.0,4096.0,23170.47500592079,25.0,1.788813420000224,0.0,1.7876943690007463,0.0290472380002029,0.0511826070005554,1.0,1.0,8.0,5598.0
1.0,4096.0,23170.47500592079,25.0,1.7122850180003295,0.0,1.9025481860007856,0.0337678600008075,0.0554834180002217,1.0,1.0,8.0,5598.0
1.0,4096.0,46340.95001184158,25.0,1.739512969000316,0.0,1.9091800420001164,0.0294346099999529,0.0445705819993236,1.0,1.0,8.0,5598.0
1.0,4096.0,46340.95001184158,25.0,1.684884981000323,0.0,1.7924717770001737,0.0271400760002507,0.0504096720005691,1.0,1.0,8.0,5598.0
1.0,4096.0,46340.95001184158,25.0,1.651619314000527,0.0,2.0763168829998904,0.0302410559997952,0.0525610360000428,1.0,1.0,8.0,5598.0
1.0,4096.0,46340.95001184158,25.0,1.6833849399999965,0.0,1.773261211999852,0.0297047370004293,0.0545912349998616,1.0,1.0,8.0,5598.0
1.0,4096.0,92681.90002368316,25.0,1.8051180640004527,0.0,1.9423408960001325,0.0292423230002896,0.0451072930000009,1.0,1.0,8.0,5598.0
1.0,4096.0,92681.90002368316,25.0,1.660632746000374,0.0,1.850317907999852,0.0270510049995209,0.0481732530006411,1.0,1.0,8.0,5598.0
1.0,4096.0,92681.90002368316,25.0,1.6869353430001863,0.0,1.7684764330006146,0.035007141999813,0.0447253350002938,1.0,1.0,8.0,5598.0
1.0,4096.0,92681.90002368316,25.0,1.6680086280002795,0.0,1.781395502000123,0.0260712539993619,0.046504750999702,1.0,1.0,8.0,5598.0
1.0,2048.0,23170.47500592079,149.0,1.7202592889998414,0.0,5.546936165999796,1.0514258840003097,0.1540390899999693,1.0,1.0,29.0,219335.0
1.0,2048.0,23170.47500592079,149.0,1.77631447100066,0.0,5.113402826999845,0.967895193000004,0.1613018609996288,1.0,1.0,29.0,219335.0
1.0,2048.0,23170.47500592079,149.0,1.7366222029995697,0.0,5.624807340999723,1.0162455949994182,0.1561494930001572,1.0,1.0,29.0,219335.0
1.0,2048.0,23170.47500592079,149.0,1.91134188399974,0.0,5.311907250000331,0.9737495579993264,0.1586026819995822,1.0,1.0,29.0,219335.0
1.0,2048.0,46340.95001184158,149.0,1.7892647230000875,0.0,5.030013440999937,0.9783053909995942,0.15486201099975,1.0,1.0,29.0,219335.0
1.0,2048.0,46340.95001184158,149.0,1.7945404229994892,0.0,5.516334349999852,0.9816535899999508,0.1657315379998181,1.0,1.0,29.0,219335.0
1.0,2048.0,46340.95001184158,149.0,1.791800188999332,0.0,5.187554504000218,0.9778237170003194,0.1661007349994179,1.0,1.0,29.0,219335.0
1.0,2048.0,46340.95001184158,149.0,2.015896578999673,0.0,5.957019602999935,0.8686019299993859,0.152303030999974,1.0,1.0,29.0,219335.0
1.0,2048.0,92681.90002368316,149.0,1.805915337999977,0.0,5.659374738000224,0.968587488000594,0.1860455050000382,1.0,1.0,29.0,219335.0
1.0,2048.0,92681.90002368316,149.0,1.778682897000181,0.0,4.927723830999639,1.002784535000501,0.1640979560006599,1.0,1.0,29.0,219335.0
1.0,2048.0,92681.90002368316,149.0,1.843096993000472,0.0,5.45907391899982,0.947760279999784,0.1530122309995931,1.0,1.0,29.0,219335.0
1.0,2048.0,92681.90002368316,149.0,1.939219935999972,0.0,4.919465190000665,1.0073865980002663,0.1499720700003308,1.0,1.0,29.0,219335.0
1.0,1024.0,23170.47500592079,370.0,1.9485423790001728,0.0,8.516684990000613,2.7734034840004824,0.4604125649993875,1.0,1.0,63.0,512746.0
1.0,1024.0,23170.47500592079,370.0,1.905689975999849,0.0,8.18609423900034,2.744268379999994,0.451028617000702,1.0,1.0,63.0,512746.0
1.0,1024.0,23170.47500592079,370.0,1.935655092000161,0.0,8.412787193999975,2.6795839490005164,0.4490290040002946,1.0,1.0,63.0,512746.0
1.0,1024.0,23170.47500592079,370.0,1.856040966999899,0.0,8.241105602999596,2.6605394090001937,0.4525062399998205,1.0,1.0,63.0,512746.0
1.0,1024.0,46340.95001184158,370.0,1.9380572370000664,0.0,8.145824780999646,2.5573242410000603,0.4504527400004008,1.0,1.0,63.0,512746.0
1.0,1024.0,46340.95001184158,370.0,1.877855941999769,0.0,8.470466292999845,2.632347315000516,0.4544907599993166,1.0,1.0,63.0,512746.0
1.0,1024.0,46340.95001184158,370.0,1.9070647680000548,0.0,8.414842718000727,2.7052848430003,0.453251881000142,1.0,1.0,63.0,512746.0
1.0,1024.0,46340.95001184158,370.0,1.9139342420003231,0.0,8.37090039099985,2.6361850530001902,0.4651701169996158,1.0,1.0,63.0,512746.0
1.0,1024.0,92681.90002368316,370.0,1.961845337999876,0.0,8.369855265999831,2.7342180039995583,0.4557150190003085,1.0,1.0,63.0,512746.0
