Mode,MinSup,MaxPer,PFItemCount,prepare_database,make_transaction,build_tree,upfp_growth,produce_pattern,max_pattern_length,potential_max_length,potential_pattern_count,size_tree
1.0,64.0,512.0,58.0,0.0412488939982722,0.0,0.3695717629962018,5.841682113001298,3.66999302059412e-07,-1.0,-1.0,28159.0,24738.0
1.0,64.0,512.0,58.0,0.0417208810031297,0.0,0.3902185900005861,5.7218273269973,3.880049916915596e-07,-1.0,-1.0,28159.0,24738.0
1.0,64.0,512.0,58.0,0.0428647649969207,0.0,0.37706977599737,5.726344636997965,2.85006535705179e-07,-1.0,-1.0,28159.0,24738.0
1.0,32.0,64.0,26.0,0.0423926819930784,0.0,0.2164116850035498,0.6562872139984393,3.0099909054115415e-07,-1.0,-1.0,1201.0,5295.0
1.0,32.0,64.0,26.0,0.0405253879944211,0.0,0.2035023880016524,0.5813384669963853,3.0499359127134085e-07,-1.0,-1.0,1201.0,5295.0
1.0,32.0,64.0,26.0,0.040454721005517,0.0,0.2185063200013246,0.5755046249978477,3.0200317269191146e-07,-1.0,-1.0,1201.0,5295.0
1.0,32.0,64.0,26.0,0.0407814200007123,0.0,0.2041411950049223,0.5796974479962955,3.169989213347435e-07,-1.0,-1.0,1201.0,5295.0
1.0,32.0,128.0,43.0,0.0407221970017417,0.0,0.3443426939993514,1.870727077002812,3.660024958662689e-07,-1.0,-1.0,6243.0,12917.0
1.0,32.0,128.0,43.0,0.0414117120017181,0.0,0.2628233110008295,1.9404036180058029,3.4699769457802176e-07,-1.0,-1.0,6243.0,12917.0
1.0,32.0,128.0,43.0,0.0410870620034984,0.0,0.2431101180045516,1.9600686370031328,3.0599767342209816e-07,-1.0,-1.0,6243.0,12917.0
